"K_SGH";"K_AFD";"V_AFDNAVN";"K_FRADTO";"D_TILDTO";"D_AJODTO";"C_SPECIALE1";"C_SPECIALE2";"C_SPECIALE3";"C_SPECIALE4"
"7003";"151";"NEUROLOGISK AFDELING F";"1991-01-01";"1994-12-31";"1991-01-01";"020";NULL;NULL;NULL
"7003";"151";"Neurologisk afdeling F";"1995-01-01";"2012-09-12";"2012-09-04";"020";NULL;NULL;NULL
"7005";"058";"Medicinsk dagambulatorium";"2001-10-01";"2010-01-31";"2010-01-21";"001";NULL;NULL;NULL
"7005";"058";"Dialyseambulatorie M - Randers";"2010-02-01";"2500-01-01";"2012-06-25";"011";NULL;NULL;NULL
"7005";"059";"MEDICINSK AMBULATORIUM M";"1976-04-01";"1982-12-31";"1976-04-01";"001";NULL;NULL;NULL
"7005";"061";"MEDICINSK AFDELING P";"1983-01-01";"1992-12-31";"1983-01-01";"001";NULL;NULL;NULL
"7005";"061";"Medicinsk afdeling M2";"2003-07-01";"2009-12-31";"2009-12-23";"001";"006";NULL;NULL
"7005";"068";"Medicinsk dagambulatorium M2";"2003-07-01";"2009-12-31";"2009-12-23";"001";"006";NULL;NULL
"7005";"069";"MEDICINSK AMBULATORIUM P";"1976-04-01";"1982-12-31";"1976-04-01";"001";NULL;NULL;NULL
"7005";"069";"MEDICINSK AMBULATORIUM P";"1983-01-01";"1992-12-31";"1983-01-01";"001";NULL;NULL;NULL
"7005";"069";"Medicinsk ambulatorium M2";"2003-07-01";"2009-12-31";"2009-12-23";"001";"006";NULL;NULL
"7005";"07 ";"Kirurgisk Overafd. K";"2006-01-01";"2500-01-01";"2010-01-29";NULL;NULL;NULL;NULL
"7005";"071";"ORGANKIRURGISK AFDELING K";"1976-04-01";"1982-12-31";"1976-04-01";"030";NULL;NULL;NULL
"7005";"071";"ORGANKIRURGISK AFDELING K";"1983-01-01";"1994-12-31";"1983-01-01";"030";NULL;NULL;NULL
"7005";"071";"Kirurgisk afdeling K";"1995-01-01";"2500-01-01";"2010-01-29";"030";NULL;NULL;NULL
"7005";"081";"CENTRALLABORATORIUM";"1976-04-01";"1982-12-31";"1976-04-01";"060";NULL;NULL;NULL
"7005";"081";"CENTRALLABORATORIUM";"1983-01-01";"1994-12-31";"1983-01-01";"060";"061";NULL;NULL
"7005";"081";"CENTRALLABORATORIUM";"1995-01-01";"1998-12-31";"1998-10-31";"060";"061";NULL;NULL
"7005";"081";"Klinisk biokemisk afdeling";"1999-01-01";"2500-01-01";"1999-12-15";"060";"061";NULL;NULL
"7005";"082";"BLODBANK";"1976-04-01";"1982-12-31";"1976-04-01";"062";NULL;NULL;NULL
"7005";"082";"BLODBANK";"1983-01-01";"1993-12-31";"1983-01-01";"062";NULL;NULL;NULL
"7005";"082";"BLODBANK OG BLODTYPESEROLOGI";"1994-01-01";"1994-12-31";"1994-01-01";"062";NULL;NULL;NULL
"7005";"082";"Blodbank og blodtypeserologi";"1995-01-01";"2500-01-01";"1999-12-15";"062";NULL;NULL;NULL
"7005";"083";"Blodbank, Grenå";"2010-01-01";"2500-01-01";"2009-12-23";"060";NULL;NULL;NULL
"7005";"089";"CENTRALLABORATORIUM, AMBULAT.";"1976-04-01";"1982-12-31";"1976-04-01";"060";NULL;NULL;NULL
"7005";"101";"ØJENKLINIK Ø";"1976-04-01";"1977-12-31";"1976-04-01";"044";NULL;NULL;NULL
"7005";"101";"ØJENKLINIK Ø";"1978-01-01";"1982-12-31";"1978-01-01";"044";NULL;NULL;NULL
"7005";"101";"ØJENKLINIK Ø";"1983-01-01";"1990-12-31";"1983-01-01";"044";NULL;NULL;NULL
"7005";"101";"ØJENKLINIK Ø";"1991-01-01";"1993-12-31";"1991-01-01";"044";NULL;NULL;NULL
"7005";"109";"ØJENKLINIK AMBULATORIUM";"1976-04-01";"1982-12-31";"1976-04-01";"044";NULL;NULL;NULL
"7005";"109";"ØJENKLINIK AMBULATORIUM";"1983-01-01";"1990-12-31";"1983-01-01";"044";NULL;NULL;NULL
"7005";"109";"ØJENKLINIK AMBULATORIUM";"1991-01-01";"1994-12-31";"1991-01-01";"044";NULL;NULL;NULL
"7005";"109";"Øjenklinik ambulatorium";"1995-01-01";"2500-01-01";"1999-12-15";"044";NULL;NULL;NULL
"7005";"11 ";"Ortopædkirurgisk Overafd. O";"2006-01-01";"2500-01-01";"2005-12-14";NULL;NULL;NULL;NULL
"7005";"111";"ORTOPÆDKIRURGISK AFDELING O";"1976-04-01";"1982-12-31";"1976-04-01";"042";"030";NULL;NULL
"7005";"118";"SKADESTUEN";"1977-01-01";"1982-12-31";"1977-01-01";"030";NULL;NULL;NULL
"7006";"029";"RØNTGENAFDELING, AMBULATORIUM";"1976-04-01";"1982-12-31";"1976-04-01";"066";NULL;NULL;NULL
"7006";"029";"RØNTGENAFDELING, AMBULATORIUM";"1983-01-01";"1988-12-31";"1983-01-01";"066";NULL;NULL;NULL
"7011";"019";"AMBULATORIUM";"1983-01-01";"1984-12-31";"1983-01-01";"000";NULL;NULL;NULL
"7013";"019";"Ambulatorium Samsø";"1995-01-01";"2500-01-01";"2012-02-23";"000";NULL;NULL;NULL
"7013";"02 ";"Røntgen Overafdeling Samsø";"2006-01-01";"2500-01-01";"2012-02-23";NULL;NULL;NULL;NULL
"7013";"020";"Radiologisk afdeling";"2000-01-01";"2003-08-31";"2003-03-31";"066";NULL;NULL;NULL
"7013";"020";"Radiologisk Klinik Samsø";"2003-09-01";"2500-01-01";"2012-02-23";"066";NULL;NULL;NULL
"7013";"03 ";"Overafdeling";"2006-01-01";"2009-10-04";"2009-09-25";NULL;NULL;NULL;NULL
"7013";"039";"Ergo- og fysioterapiafdeling";"2006-01-01";"2009-10-04";"2009-09-25";"098";NULL;NULL;NULL
"7014";"010";"ORTOPÆDISK AFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"042";"030";NULL;NULL
"7014";"010";"ORTOPÆDISK AFDELING";"1983-01-01";"1987-12-31";"1983-01-01";"042";NULL;NULL;NULL
"7014";"010";"ORTOPÆDISK AFDELING";"1988-01-01";"1989-12-31";"1988-01-01";"042";NULL;NULL;NULL
"7014";"019";"ORTOPÆDISK AMBULATORIUM";"1977-01-01";"1982-12-31";"1977-01-01";"042";"030";NULL;NULL
"7014";"019";"ORTOPÆDISK AMBULATORIUM";"1983-01-01";"1987-12-31";"1983-01-01";"042";NULL;NULL;NULL
"7014";"019";"ORTOPÆDISK AMBULATORIUM";"1988-01-01";"1989-12-31";"1988-01-01";"042";NULL;NULL;NULL
"7014";"020";"RHEUMATOLOGISK AFDELING";"1982-01-01";"1982-12-31";"1982-01-01";"026";NULL;NULL;NULL
"7014";"029";"RHEUMATOLOGISK AMBULATORIUM";"1982-01-01";"1982-12-31";"1982-01-01";"026";NULL;NULL;NULL
"7014";"030";"RHEUMATOLOGISK AFDELING";"1981-01-01";"1982-12-31";"1981-01-01";"026";NULL;NULL;NULL
"7014";"030";"RHEUMATOLOGISK AFDELING";"1983-01-01";"1989-12-31";"1983-01-01";"012";"001";NULL;NULL
"7016";"14 ";"Almenpsyk. Afd. S, Overafd., Risskov";"2006-01-01";"2012-07-20";"2012-07-12";NULL;NULL;NULL;NULL
"7016";"140";"AFDELING C";"1980-01-01";"1982-12-31";"1980-01-01";"050";NULL;NULL;NULL
"7078";"010";"Klinikken Livet ApS, beh. afsnit";"2006-07-01";"2500-01-01";"2010-03-04";"084";NULL;NULL;NULL
"7079";"01 ";"Diers Klinik, afdeling";"2006-01-01";"2500-01-01";"2012-01-26";NULL;NULL;NULL;NULL
"7079";"010";"Diers Klinik, beh. afsnit";"2006-01-01";"2500-01-01";"2012-01-26";"038";NULL;NULL;NULL
"7080";"01 ";"Overafdeling, eira Privathospitalet Skejby";"2007-05-01";"2011-01-31";"2011-01-21";NULL;NULL;NULL;NULL
"7083";"01 ";"Speciallægeklinik i Dermato-venerologi, Århus, Overafdeling";"2007-10-01";"2500-01-01";"2007-10-17";NULL;NULL;NULL;NULL
"7016";"359";"PSYK. AFD. I SILKEBORG, AMB.";"1995-01-01";"1995-12-31";"1995-01-01";"050";NULL;NULL;NULL
"7016";"359";"Psyk. afd. i Silkeborg, amb.";"1996-01-01";"2007-04-30";"2007-04-19";"050";NULL;NULL;NULL
"7016";"359";"Psyk. afd. i Silkeborg, amb.";"2007-05-01";"2012-11-27";"2012-11-19";"050";NULL;NULL;NULL
"7016";"35A";"Klinik for angst- og tvangslidelser, Distrikt Syd";"2008-02-01";"2012-11-27";"2012-11-19";"050";NULL;NULL;NULL
"7016";"35L";"Lokalpsykiatri Silkeborg";"1998-01-01";"2012-11-27";"2012-11-19";"050";NULL;NULL;NULL
"7016";"35P";"Team for Personlighedsforstyrrelser";"2009-07-01";"2012-11-27";"2012-11-19";"050";NULL;NULL;NULL
"7016";"50 ";"Friklinik, Børne- og Ungdomspsykiatrisk";"2010-09-10";"2012-05-02";"2012-04-24";NULL;NULL;NULL;NULL
"7016";"509";"Friklinik, Børne- og Ungdomspsykiatrisk";"2010-09-10";"2012-05-02";"2012-04-24";"052";NULL;NULL;NULL
"7016";"51 ";"Friklinik, Børne- og Ungdomspsykiatrisk";"2009-01-01";"2012-07-20";"2012-07-12";NULL;NULL;NULL;NULL
"7017";"010";"FORSORGSCENTER";"1976-04-01";"1982-12-31";"1976-04-01";"050";NULL;NULL;NULL
"7017";"010";"FORSORGSCENTER";"1983-01-01";"1983-12-31";"1983-01-01";"050";NULL;NULL;NULL
"7018";"01 ";"Hans Jansens Hjem, Gigtsanatorium, afdeling";"2006-01-01";"2010-06-15";"2010-06-08";NULL;NULL;NULL;NULL
"7018";"01 ";"Center for sundhed og træning Århus, afdeling";"2010-06-16";"2500-01-01";"2010-06-15";NULL;NULL;NULL;NULL
"7018";"010";"FYSIURGISK AFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"026";NULL;NULL;NULL
"7018";"010";"FYSIURGISK AFDELING";"1983-01-01";"1983-12-31";"1983-01-01";"012";NULL;NULL;NULL
"7018";"010";"REUMATOLOGISK AFDELING";"1984-01-01";"1990-12-31";"1984-01-01";"012";NULL;NULL;NULL
"7018";"010";"REUMATOLOGISK AFDELING";"1991-01-01";"1994-12-31";"1991-01-01";"012";NULL;NULL;NULL
"7005";"118";"SKADESTUEN";"1983-01-01";"1987-12-31";"1983-01-01";"042";NULL;NULL;NULL
"7005";"118";"SKADESTUEN";"1988-01-01";"1990-12-31";"1988-01-01";"042";NULL;NULL;NULL
"7008";"046";"KIRURGISK DELDØGNSAFSNIT";"1995-01-01";"1999-02-28";"1999-02-01";"030";NULL;NULL;NULL
"7008";"049";"Kirurgisk ambulatorium";"1995-01-01";"2003-04-30";"2003-03-31";"030";NULL;NULL;NULL
"7008";"04A";"Gynækologisk/obstetrisk afsnit";"1998-01-01";"2001-01-31";"2001-01-31";"030";"038";"042";NULL
"7008";"04A";"Gynækologisk/obstetrisk afdeling";"2001-02-01";"2003-04-30";"2003-03-31";"038";NULL;NULL;NULL
"7008";"04B";"Parenchymkirurgisk afsnit";"1998-01-01";"2001-01-31";"2001-01-31";"030";"038";"042";NULL
"7008";"04B";"Parenkymkirurgisk afdeling";"2001-02-01";"2003-04-30";"2003-03-31";"030";NULL;NULL;NULL
"7008";"04C";"Ortopædkirurgisk afsnit";"1998-01-01";"2001-01-31";"2001-01-31";"030";"038";"042";NULL
"7008";"04C";"Ortopædkirurgisk afdeling";"2001-02-01";"2003-04-30";"2003-03-31";"042";NULL;NULL;NULL
"7008";"04D";"Gyn./obst. deldøgnsafsnit";"1998-01-01";"2001-01-31";"2001-01-31";"030";"038";"042";NULL
"7008";"04D";"Gyn./obst. afd., deldøgnsafsnit";"2001-02-01";"2001-12-31";"2001-10-31";"038";NULL;NULL;NULL
"7003";"157";"Neurologisk afdeling F, demensklinik";"1999-01-01";"2012-09-25";"2012-09-17";"020";NULL;NULL;NULL
"7003";"171";"ØJENAFDELING J";"1983-01-01";"1990-12-31";"1983-01-01";"044";NULL;NULL;NULL
"7003";"171";"ØJENAFDELING J";"1991-01-01";"1994-12-31";"1991-01-01";"044";NULL;NULL;NULL
"7003";"171";"Øjenafdeling J";"1995-01-01";"2500-01-01";"1999-12-15";"044";NULL;NULL;NULL
"7003";"179";"ØJENAMBULATORIUM J";"1976-04-01";"1982-12-31";"1976-04-01";"044";NULL;NULL;NULL
"7003";"179";"ØJENAMBULATORIUM J";"1983-01-01";"1990-12-31";"1983-01-01";"044";NULL;NULL;NULL
"7003";"179";"ØJENAMBULATORIUM J";"1991-01-01";"1994-12-31";"1991-01-01";"044";NULL;NULL;NULL
"7003";"179";"Øjenambulatorium J";"1995-01-01";"2012-09-01";"2012-08-16";"044";NULL;NULL;NULL
"7003";"18 ";"Ortopædkirurgisk Overafd. E";"2006-01-01";"2012-09-12";"2012-09-04";NULL;NULL;NULL;NULL
"7003";"181";"ORTOPÆDKIRURGISK AFDELING E";"1976-04-01";"1982-12-31";"1976-04-01";"042";"030";NULL;NULL
"7003";"279";"URINVEJSKIRURGISK AMB. K";"1983-01-01";"1990-12-31";"1983-01-01";"035";"030";NULL;NULL
"7003";"279";"Med.- Endokrinologisk Amb.C";"2004-04-01";"2012-02-16";"2012-02-08";"008";"001";NULL;NULL
"7003";"287";"Endoskopisk ambulatorium";"1995-01-01";"2012-10-26";"2012-10-18";"032";"030";NULL;NULL
"7003";"289";"GASTROENTEROLOGISK AMB. L";"1976-04-01";"1982-12-31";"1976-04-01";"032";"030";NULL;NULL
"7003";"289";"GASTROENTEROLOGISK AMB. L";"1983-01-01";"1994-12-31";"1983-01-01";"032";"030";NULL;NULL
"7003";"289";"Gastroenterologisk amb. L";"1995-01-01";"2004-03-31";"2004-03-31";"032";"030";NULL;NULL
"7003";"289";"Kir. Gastroenterologisk Amb. L";"2004-04-01";"2012-10-26";"2012-10-18";"032";"030";NULL;NULL
"7004";"03 ";"Ergo- og fysioterapiafd., Århus Amtssygehus";"2006-01-01";"2012-10-26";"2012-10-18";NULL;NULL;NULL;NULL
"7004";"031";"FYSIURGISK AFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"026";NULL;NULL;NULL
"7004";"031";"FYSIURGISK AFDELING";"1983-01-01";"1984-12-31";"1983-01-01";"012";NULL;NULL;NULL
"7004";"041";"MED.-KARDIOLOGISK AFDELING A";"1991-01-01";"1994-12-31";"1991-01-01";"006";"001";NULL;NULL
"7004";"041";"Med.-kardiologisk afdeling A";"1995-01-01";"2012-10-26";"2012-10-18";"006";"001";NULL;NULL
"7004";"046";"MED.-KARDIOL. DAGAFSNIT A";"1991-01-01";"1994-12-31";"1991-01-01";"006";"001";NULL;NULL
"7004";"046";"Med.-kardiol. dagafsnit A";"1995-01-01";"2001-12-31";"2001-10-31";"006";"001";NULL;NULL
"7026";"242";"PÆDIATRISK CARDIOL. AFSNIT AS";"1991-01-01";"1994-12-31";"1991-01-01";"080";NULL;NULL;NULL
"7026";"242";"Pædiatrisk cardiol. afsnit AS";"1995-01-01";"2007-04-30";"2007-04-19";"080";NULL;NULL;NULL
"7026";"246";"Pædiatrisk dagafsnit, deldøgn";"1996-01-01";"2007-04-30";"2007-04-19";"080";NULL;NULL;NULL
"7026";"248";"Pædiatrisk Modtagelse";"2011-10-01";"2012-12-11";"2012-12-03";"080";NULL;NULL;NULL
"7038";"010";"Behandlingsafdeling";"2002-01-01";"2003-01-31";"2003-01-28";"099";NULL;NULL;NULL
"7042";"01 ";"AROS Privathospital, afdeling";"2006-01-01";"2500-01-01";"2010-01-19";NULL;NULL;NULL;NULL
"7042";"010";"AROS Privathospital, beh. afsnit";"2002-01-01";"2500-01-01";"2010-01-19";"099";NULL;NULL;NULL
"7042";"02 ";"AROS Privathospital, afdeling";"2006-01-01";"2500-01-01";"2010-03-09";NULL;NULL;NULL;NULL
"7018";"010";"Hans Jansens Hjem, Gigtsanatorium, Reumatologisk beh. afsnit";"1995-01-01";"2010-06-15";"2010-06-08";"012";NULL;NULL;NULL
"7018";"010";"Center for sundhed og træning Århus, Reuma., beh. afsnit";"2010-06-16";"2500-01-01";"2010-06-15";"012";NULL;NULL;NULL
"7020";"010";"LANGTIDSMEDICINSK AFDELING";"1977-01-01";"1982-12-31";"1977-01-01";"002";NULL;NULL;NULL
"7020";"010";"LANGTIDSMEDICINSK AFDELING";"1983-01-01";"1984-12-31";"1983-01-01";"002";"001";NULL;NULL
"7020";"010";"LANGTIDSMEDICINSK AFDELING";"1985-01-01";"1985-12-30";"1985-01-01";"002";"001";NULL;NULL
"7020";"019";"LANGTIDSMEDICINSK AMBULATORIUM";"1977-01-01";"1982-12-31";"1977-01-01";"002";NULL;NULL;NULL
"7020";"019";"LANGTIDSMEDICINSK AMBULATORIUM";"1983-01-01";"1984-12-31";"1983-01-01";"002";"001";NULL;NULL
"7020";"019";"LANGTIDSMEDICINSK DAGHOSPITAL";"1985-01-01";"1985-12-30";"1985-01-01";"002";"001";NULL;NULL
"7027";"066";"FERTILITETSKLINIK";"1990-01-01";"1994-12-31";"1990-01-01";"038";NULL;NULL;NULL
"7027";"066";"FERTILITETSKLINIK";"1995-01-01";"1995-12-31";"1995-01-01";"038";NULL;NULL;NULL
"7027";"069";"GYNÆKOLOGISK AMBULATORIUM";"1989-01-01";"1994-12-31";"1989-01-01";"038";NULL;NULL;NULL
"7027";"069";"GYNÆKOLOGISK AMBULATORIUM";"1995-01-01";"1995-12-31";"1995-01-01";"038";NULL;NULL;NULL
"7027";"070";"ØRE-, NÆSE- OG HALSAFDELING";"1989-01-01";"1990-12-31";"1989-01-01";"046";NULL;NULL;NULL
"7027";"070";"ØRE-, NÆSE- OG HALSAFDELING";"1991-01-01";"1994-12-31";"1991-01-01";"046";NULL;NULL;NULL
"7027";"100";"AFDELING FOR TANDBEHANDLING";"1990-01-01";"1994-12-31";"1990-01-01";"048";NULL;NULL;NULL
"7027";"100";"AFDELING FOR TANDBEHANDLING";"1995-01-01";"1995-12-31";"1995-01-01";"048";NULL;NULL;NULL
"7027";"109";"AMBULATORIUM F. TANDBEHANDLING";"1989-01-01";"1994-12-31";"1989-01-01";"048";NULL;NULL;NULL
"7027";"109";"AMBULATORIUM F. TANDBEHANDLING";"1995-01-01";"1995-12-31";"1995-01-01";"048";NULL;NULL;NULL
"7027";"110";"HÅND- OG OVEREKSTREM.KIR. AFD.";"1990-01-01";"1990-12-31";"1990-01-01";"042";NULL;NULL;NULL
"7027";"110";"HÅND- OG OVEREKSTREM.KIR. AFD.";"1991-01-01";"1994-12-31";"1991-01-01";"042";NULL;NULL;NULL
"7016";"140";"AFDELING C";"1983-01-01";"1987-12-31";"1983-01-01";"050";NULL;NULL;NULL
"7016";"140";"AFSNIT C";"1988-01-01";"1990-12-31";"1988-01-01";"050";NULL;NULL;NULL
"7016";"148";"Psykiatrisk skadestue, Risskov";"2001-01-01";"2012-07-20";"2012-07-12";"050";NULL;NULL;NULL
"7016";"149";"AFDELING C, AMBULATORIUM";"1991-01-01";"1994-12-31";"1991-01-01";"050";NULL;NULL;NULL
"7016";"149";"AFDELING C, AMBULATORIUM";"1995-01-01";"1995-12-31";"1995-01-01";"050";NULL;NULL;NULL
"7016";"149";"Almenpsyk. amb. S,  Risskov";"1996-01-01";"2012-07-20";"2012-07-12";"050";NULL;NULL;NULL
"7016";"14E";"Somatisk Behandlergang, Risskov";"2008-01-01";"2012-07-20";"2012-07-12";"050";NULL;NULL;NULL
"7016";"14L";"Lokalpsykiatri, Århus Syd";"1998-01-01";"2012-07-20";"2012-07-12";"050";NULL;NULL;NULL
"7016";"14M";"Lokalpsykiatri Skanderborg/Odder";"1998-01-01";"2006-12-31";"2006-10-16";"050";NULL;NULL;NULL
"7016";"14M";"Regionspsykiatrien Skanderborg";"2007-01-01";"2009-11-01";"2009-10-05";"050";NULL;NULL;NULL
"7016";"14N";"Lokalpsykiatri, Århus Vest";"2001-01-01";"2012-07-20";"2012-07-12";"050";NULL;NULL;NULL
"7016";"14P";"Team for tværkulturel psyk., Risskov";"2001-01-01";"2010-01-01";"2009-10-07";"050";NULL;NULL;NULL
"7016";"160";"OLIGOFRENI AFDELING O";"1990-01-01";"1990-12-31";"1990-01-01";"050";NULL;NULL;NULL
"7016";"160";"AFD. O, OLIGOFRENIKLINIKKEN";"1991-01-01";"1994-12-31";"1991-01-01";"050";NULL;NULL;NULL
"7016";"169";"AFD. 0, OLIGOFRENIKLINIK. AMB.";"1994-01-01";"1994-12-31";"1994-01-01";"050";NULL;NULL;NULL
"7016";"169";"AFD. 0, OLIGOFRENIKLINIK. AMB.";"1995-01-01";"1995-12-31";"1995-01-01";"050";NULL;NULL;NULL
"7016";"169";"Oligofreniklinik, amb. O";"1996-01-01";"2001-12-31";"2001-10-31";"050";NULL;NULL;NULL
"7016";"170";"ALKOHOLKLINIK";"1993-01-01";"1994-12-31";"1993-01-01";"050";NULL;NULL;NULL
"7016";"179";"AFD. S, ALKOHOLKLINIK, AMB.";"1994-01-01";"1994-12-31";"1994-01-01";"050";NULL;NULL;NULL
"7016";"179";"AFD. S, ALKOHOLKLINIK, AMB.";"1995-01-01";"1995-12-31";"1995-01-01";"050";NULL;NULL;NULL
"7016";"179";"ALKOHOLKLINIK, AMB. S";"1996-01-01";"1999-05-31";"1999-04-19";"050";NULL;NULL;NULL
"7016";"18 ";"Psykiatrisk modtagelse, overafd.";"2006-01-01";"2012-07-20";"2012-07-12";NULL;NULL;NULL;NULL
"7042";"020";"AROS Privathospital, Kirurgisk center, beh. afsnit";"2002-01-01";"2500-01-01";"2010-02-05";"030";NULL;NULL;NULL
"7042";"021";"AROS Privathospital, Karkirurgisk Center, beh.afsnit";"2003-01-01";"2500-01-01";"2010-03-09";"031";NULL;NULL;NULL
"7042";"022";"AROS Privathospital, Ortopædkirurgisk Klinik, beh.afsnit";"2003-01-01";"2500-01-01";"2010-03-09";"042";NULL;NULL;NULL
"7042";"03 ";"AROS Privathospital, Plastikkirurgisk center, afdeling";"2006-01-01";"2500-01-01";"2010-01-22";NULL;NULL;NULL;NULL
"7042";"030";"AROS Privathospital, Plastikkirurgisk center, beh. afsnit";"2002-01-01";"2500-01-01";"2010-01-22";"033";NULL;NULL;NULL
"7042";"050";"Lungemedicinsk og allergologisk klinik";"2002-01-01";"2004-04-30";"2004-03-31";"099";NULL;NULL;NULL
"7050";"010";"Behandlingsafdeling";"2003-01-01";"2004-08-31";"2004-08-25";"099";NULL;NULL;NULL
"7008";"049";"KIRURGISK AMBULATORIUM";"1991-01-01";"1994-12-31";"1991-01-01";"030";NULL;NULL;NULL
"7008";"04E";"Parenkymkir. afd., deldøgnsafsnit";"2001-02-01";"2001-12-31";"2001-10-31";"030";NULL;NULL;NULL
"7008";"04F";"Ortopædkir. deldøgnsafsnit";"1998-01-01";"2001-01-31";"2001-01-31";"030";"038";"042";NULL
"7008";"04F";"Ortopædkir. afd., deldøgnsafsnit";"2001-02-01";"2001-12-31";"2001-10-31";"042";NULL;NULL;NULL
"7008";"04L";"Gyn./obst. ambulatorium";"1998-01-01";"2001-01-31";"2001-01-31";"030";"038";"042";NULL
"7008";"04L";"Gyn./obst. ambulatorium";"2001-02-01";"2003-04-30";"2003-03-31";"038";NULL;NULL;NULL
"7008";"04L";"Gynækologisk/obstetrisk dagklinik";"2003-05-01";"2007-01-31";"2007-02-20";"038";NULL;NULL;NULL
"7008";"04M";"Parenchymkir. ambulatorium";"1998-01-01";"2001-01-31";"2001-01-31";"030";"038";"042";NULL
"7008";"04M";"Parenkymkir. ambulatorium";"2001-02-01";"2003-04-30";"2003-03-31";"030";NULL;NULL;NULL
"7008";"04M";"Kirurgisk dagklinik";"2003-05-01";"2007-01-31";"2007-02-20";"030";NULL;NULL;NULL
"7008";"04N";"Ortopædkir. ambulatorium";"1998-01-01";"2001-01-31";"2001-01-31";"030";"038";"042";NULL
"7009";"020";"RADIOLOGISK AFDELING";"1983-01-01";"1994-12-31";"1983-01-01";"066";NULL;NULL;NULL
"7009";"020";"Radiologisk afdeling";"1995-01-01";"2012-05-09";"2012-05-01";"066";NULL;NULL;NULL
"7009";"03 ";"Medicinsk Overafd.";"2006-01-01";"2012-04-19";"2012-04-11";NULL;NULL;NULL;NULL
"7009";"031";"MEDICINSK AFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"001";NULL;NULL;NULL
"7009";"031";"MEDICINSK AFDELING";"1983-01-01";"1994-12-31";"1983-01-01";"001";NULL;NULL;NULL
"7009";"031";"Medicinsk afdeling";"1995-01-01";"2012-04-19";"2012-04-11";"001";NULL;NULL;NULL
"7009";"036";"MEDICINSK DAGAFSNIT";"1992-01-01";"1994-12-31";"1992-01-01";"001";NULL;NULL;NULL
"7009";"036";"Medicinsk dagafsnit";"1995-01-01";"2001-12-31";"2001-10-31";"001";NULL;NULL;NULL
"7009";"046";"Kirurgisk dagafsnit";"1995-01-01";"2001-12-31";"2001-10-31";"030";NULL;NULL;NULL
"7009";"046";"Kirurgisk dagafsnit";"2002-01-01";"2012-04-19";"2012-04-11";"030";NULL;NULL;NULL
"7009";"047";"Audiologisk ambulatorium";"1999-07-01";"2012-04-19";"2012-04-11";"046";NULL;NULL;NULL
"7009";"048";"SKADESTUEN";"1977-01-01";"1982-12-31";"1977-01-01";"030";NULL;NULL;NULL
"7009";"048";"SKADESTUEN";"1983-01-01";"1994-12-31";"1983-01-01";"030";NULL;NULL;NULL
"7009";"048";"Skadestuen";"1995-01-01";"2001-12-31";"2001-11-30";"030";NULL;NULL;NULL
"7009";"049";"KIRURGISK AMBULATORIUM";"1976-04-01";"1982-12-31";"1976-04-01";"030";NULL;NULL;NULL
"7009";"049";"KIRURGISK AMBULATORIUM";"1983-01-01";"1994-12-31";"1983-01-01";"030";NULL;NULL;NULL
"7009";"049";"Kirurgisk ambulatorium";"1995-01-01";"2001-12-31";"2001-11-30";"030";NULL;NULL;NULL
"7009";"049";"Kirurgisk ambulatorium";"2002-01-01";"2012-04-19";"2012-04-11";"030";NULL;NULL;NULL
"7009";"05 ";"Klinisk Biokemisk Overafd.";"2006-01-01";"2012-04-19";"2012-04-11";NULL;NULL;NULL;NULL
"7009";"050";"Centrallaboratoriet";"1995-01-01";"2012-04-19";"2012-04-11";"060";NULL;NULL;NULL
"7009";"06 ";"Fysiurgisk ambulatorium F";"2006-01-01";"2012-04-19";"2012-04-11";NULL;NULL;NULL;NULL
"7009";"060";"Fysiurgisk afdeling";"1995-01-01";"2005-11-30";"2005-11-17";"012";NULL;NULL;NULL
"7009";"060";"Fysio- og ergoterapi";"2005-12-01";"2012-04-19";"2012-04-11";"098";NULL;NULL;NULL
"7009";"07 ";"Blodbanken";"2006-01-01";"2012-04-19";"2012-04-11";NULL;NULL;NULL;NULL
"7016";"020";"CENTRALLAB. OG PSYKOFARM.INST.";"1976-04-01";"1982-12-31";"1976-04-01";"060";"050";NULL;NULL
"7016";"20D";"Center f. selvmordsforebyg., Risskov";"2001-01-01";"2012-07-20";"2012-07-12";"050";NULL;NULL;NULL
"7008";"01 ";"Smerteklinik, Odder Sygehus";"2006-01-01";"2006-04-30";"2006-04-18";NULL;NULL;NULL;NULL
"7008";"010";"ANÆSTHESIOLOGISK AFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"084";NULL;NULL;NULL
"7008";"010";"ANÆSTHESIOLOGISK AFDELING";"1983-01-01";"1994-12-31";"1983-01-01";"084";NULL;NULL;NULL
"7008";"031";"MEDICINSK AFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"001";NULL;NULL;NULL
"7008";"031";"MEDICINSK AFDELING";"1983-01-01";"1994-12-31";"1983-01-01";"001";NULL;NULL;NULL
"7008";"031";"Medicinsk afdeling";"1995-01-01";"2003-04-30";"2003-03-31";"001";NULL;NULL;NULL
